product_name,price_raw,product_url,scraped_at
КОРОТКОЕ ПЛАТЬЕ С ВОЛАНАМИ,"T 24 990,00",https://www.zara.com/kz/ru/%D0%BA%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D1%81-%D0%B2%D0%BE%D0%BB%D0%B0%D0%BD%D0%B0%D0%BC%D0%B8-p03152266.html,2025-12-02T13:11:18
ПЛАТЬЕ МИДИ В РУБЧИК,"T 15 990,00",https://www.zara.com/kz/ru/%D0%B4%D0%BB%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D0%B2-%D1%80%D1%83%D0%B1%D1%87%D0%B8%D0%BA-p03641733.html,2025-12-02T13:11:18
ДЛИННОЕ ПЛАТЬЕ ИЗ КРЕПА,"T 17 990,00",https://www.zara.com/kz/ru/%D0%B4%D0%BB%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D0%B8%D0%B7-%D0%BA%D1%80%D0%B5%D0%BF%D0%B0-p03641708.html,2025-12-02T13:11:18
МЯГКОЕ ПЛАТЬЕ СО СБОРКАМИ,"T 17 990,00",https://www.zara.com/kz/ru/%D0%BC%D1%8F%D0%B3%D0%BA%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D1%81%D0%BE-%D1%81%D0%B1%D0%BE%D1%80%D0%BA%D0%B0%D0%BC%D0%B8-p05039856.html,2025-12-02T13:11:18
КОРОТКОЕ ПЛАТЬЕ С ОБЪЕМНЫМИ ДЕТАЛЯМИ,"T 24 990,00",https://www.zara.com/kz/ru/%D0%BA%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D1%81-%D0%BE%D0%B1%D1%8A%D0%B5%D0%BC%D0%BD%D1%8B%D0%BC%D0%B8-%D0%B4%D0%B5%D1%82%D0%B0%D0%BB%D1%8F%D0%BC%D0%B8-p04772248.html,2025-12-02T13:11:18
ПЛАТЬЕ-МИДИ БЕЗ БРЕТЕЛЕЙ,"T 28 990,00",https://www.zara.com/kz/ru/%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D0%BC%D0%B8%D0%B4%D0%B8-%D0%B1%D0%B5%D0%B7-%D0%B1%D1%80%D0%B5%D1%82%D0%B5%D0%BB%D0%B5%D0%B8-p03067271.html,2025-12-02T13:11:18
"ПЛАТЬЕ С БУСИНАМИ, ПРИНТОМ И МЕТАЛЛИЗИРОВАННОЙ НИТЬЮ","T 31 990,00",https://www.zara.com/kz/ru/%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D1%81-%D0%B1%D1%83%D1%81%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8--%D0%BF%D1%80%D0%B8%D0%BD%D1%82%D0%BE%D0%BC-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B8%D0%B7%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B8-%D0%BD%D0%B8%D1%82%D1%8C%D1%8E-p05770237.html,2025-12-02T13:11:18
КОРОТКОЕ ПЛАТЬЕ ХАЛТЕР С ПАЙЕТКАМИ,"T 19 990,00",https://www.zara.com/kz/ru/%D0%BA%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D1%85%D0%B0%D0%BB%D1%82%D0%B5%D1%80-%D1%81-%D0%BF%D0%B0%D0%B8%D0%B5%D1%82%D0%BA%D0%B0%D0%BC%D0%B8-p06050828.html,2025-12-02T13:11:18
КОРОТКОЕ ЖАККАРДОВОЕ ПЛАТЬЕ,"T 22 990,00",https://www.zara.com/kz/ru/%D0%BA%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D0%B5-%D0%B6%D0%B0%D0%BA%D0%BA%D0%B0%D1%80%D0%B4%D0%BE%D0%B2%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-p05584199.html,2025-12-02T13:11:18
ДЛИННОЕ ПЛАТЬЕ БЕЗ РУКАВОВ,"T 24 990,00",https://www.zara.com/kz/ru/%D0%B4%D0%BB%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D0%B1%D0%B5%D0%B7-%D1%80%D1%83%D0%BA%D0%B0%D0%B2%D0%BE%D0%B2-p00858620.html,2025-12-02T13:11:18
ПЛАТЬЕ ИЗ МЯГКОЙ ТКАНИ С ПОЯСОМ,"T 24 990,00",https://www.zara.com/kz/ru/%D0%BF%D0%BB%D0%B0%D1%82%D1%8C%D0%B5-%D0%B8%D0%B7-%D0%BC%D1%8F%D0%B3%D0%BA%D0%BE%D0%B8-%D1%82%D0%BA%D0%B0%D0%BD%D0%B8-%D1%81-%D0%BF%D0%BE%D1%8F%D1%81%D0%BE%D0%BC-p00264462.html,2025-12-02T13:11:18
